long,lat,yield,variety,seeding_rate,seed_spacing
-91.8496650581289,40.3786441087831,241.64575884832902,DKC63-33RIB,37.1611,5.6265
-91.8496649111289,40.3786576207831,243.068636616692,P1498,34.3311,6.0904
-91.84966488912892,40.3786714557831,224.204505103143,DKC63-33RIB,34.3021,6.0955
-91.8496649001289,40.3786849927831,225.282358324245,P1498,37.2961,5.6062
-91.8496648431289,40.3786986207831,204.951429689348,DKC63-33RIB,37.1071,5.6347
-91.8496646431289,40.37871221678311,203.01729848780602,DKC63-33RIB,37.3701,5.5951
-91.84966450812891,40.3787258697831,221.44722664877003,DKC63-33RIB,37.3751,5.5943
-91.8496640211289,40.3787394337831,219.243163560247,DKC63-33RIB,37.2531,5.6126
-91.8496636311289,40.3787530337831,233.87491914936902,P1498,34.3251,6.0914
-91.8496632551289,40.3787666087831,237.87446905303298,DKC63-33RIB,37.2971,5.606
-91.8496628321289,40.37878014678311,243.17047817098597,P1498,37.2961,5.6062
-91.84966248812891,40.378793629783104,255.81473736642602,DKC63-33RIB,36.4051,5.7434
-91.84966195212891,40.3788069917831,236.53577313232398,DKC63-33RIB,37.4591,5.5818
-91.8496616201289,40.3788204947831,226.37879463071602,DKC63-33RIB,34.2341,6.1076
-91.84966111312892,40.3788338987831,221.522818256793,DKC63-33RIB,37.1401,5.6297
-91.8496609571289,40.3788473437831,221.213838445101,DKC63-33RIB,37.0351,5.6457
-91.8496610311289,40.3788608767831,228.136661585663,P1498,37.7342,5.5411
-91.84966099812891,40.3788743587831,218.094134064216,DKC63-33RIB,36.3171,5.7573
-91.84966090812891,40.3788878237831,245.03197032288202,DKC63-33RIB,36.1211,5.7885
-91.84966068312892,40.3789013307831,242.870059930027,DKC63-33RIB,34.2551,6.1039
-91.8496607361289,40.3789148807831,221.68701720968102,DKC63-33RIB,36.7881,5.6836
-91.84966071712891,40.3789283867831,216.544346805093,P1498,37.3481,5.5984
-91.84966087412892,40.3789418557831,212.071926870166,DKC63-33RIB,36.3871,5.7462
-91.84966108412891,40.378955277783106,218.648856739672,DKC63-33RIB,35.5881,5.8752
-91.84966121912892,40.3789686487831,229.056472600918,P1498,37.2541,5.6125
-91.8496609181289,40.3789819477831,225.934934819067,P1498,34.3381,6.0891
-91.84966046812892,40.3789953787831,225.196625918395,DKC63-33RIB,36.5341,5.7231
-91.84965915712891,40.3790085577831,292.572506497885,P1498,37.1311,5.6311
-91.8496586851289,40.3790219197831,296.205314455606,DKC63-33RIB,37.2221,5.6173
-91.84965844312892,40.3790352067831,302.318987293195,DKC63-33RIB,37.8832,5.5193
-91.8496580221289,40.379048396783105,296.06467837936697,P1498,31.7351,6.5886
-91.84965792412892,40.3790617747831,257.83544554141497,DKC63-33RIB,37.2541,5.6125
-91.8496578111289,40.3790750607831,273.285827815037,DKC63-33RIB,37.2031,5.6202
-91.84965786212891,40.3790884257831,241.67356171594898,P1498,37.2451,5.6139
-91.84965773312891,40.3791018547831,223.822934706707,DKC63-33RIB,36.0611,5.7982
-91.8496578381289,40.3791151587831,225.374972179722,P1498,34.3991,6.0783
-91.8496577511289,40.3791284397831,210.122783519608,DKC63-33RIB,29.4091,7.1097
-91.84965740312892,40.3791417617831,249.30742915836004,DKC63-33RIB,34.6941,6.0266
-91.84965682312891,40.379155124783104,250.186971800089,DKC63-33RIB,37.3441,5.599
-91.8496558911289,40.3791683797831,271.211546060587,DKC63-33RIB,37.8162,5.5291
-91.84965523912891,40.3791817187831,250.087894737572,DKC63-33RIB,37.7562,5.5379
-91.84965393412891,40.3791949687831,232.77642067182003,DKC63-33RIB,37.3141,5.6035
-91.84973281812891,40.3792024847831,58.8933048271764,P1498,41.2252,5.0719
-91.84973209812891,40.379186353783105,166.128761509628,DKC63-33RIB,38.6372,5.4116
-91.84973230912891,40.3791725797831,204.030906379023,DKC63-33RIB,37.4501,5.5831
-91.8497334221289,40.3791583857831,210.999221716839,DKC63-33RIB,36.5951,5.7136
-91.8497344101289,40.37914442278311,227.46882820525903,P1498,34.1711,6.1189
-91.8497349721289,40.3791303647831,234.563623981903,DKC63-33RIB,37.4921,5.5769
-91.8497347511289,40.3791163997831,247.99357361749298,DKC63-33RIB,34.8711,5.996
-91.84973584612891,40.379102658783104,253.91449752138303,DKC63-33RIB,37.2961,5.6062
-91.84973619812891,40.3790888047831,245.834821905922,DKC63-33RIB,34.8091,6.0067
-91.8497365011289,40.3790750377831,261.54668265048696,DKC63-33RIB,37.2031,5.6202
-91.84973673912891,40.379061049783104,249.747664625277,DKC63-33RIB,33.4511,6.2506
-91.84973717312891,40.3790473697831,256.259139768731,DKC63-33RIB,36.0771,5.7956
-91.84973712812891,40.3790335317831,211.453018166793,DKC63-33RIB,34.5741,6.0476
-91.84973738912892,40.379019698783104,202.689180314427,P1498,34.3981,6.0785
-91.8497373911289,40.3790057977831,237.434742408792,DKC63-33RIB,37.2231,5.6172
-91.84973693712891,40.3789919717831,224.11331015302397,DKC63-33RIB,35.7281,5.8522
-91.84973705912891,40.3789781397831,220.25214543363398,DKC63-33RIB,37.5482,5.5686
-91.8497374861289,40.3789643557831,234.50493630444998,DKC63-33RIB,37.2461,5.6137
-91.84973784412891,40.3789504117831,233.71825362455002,DKC63-33RIB,37.2541,5.6125
-91.84973822412891,40.378936512783106,233.867403120158,DKC63-33RIB,36.5721,5.7172
-91.84973855912891,40.3789226887831,235.00261193084597,DKC63-33RIB,37.2241,5.617000000000001
-91.8497390271289,40.37890895678311,237.331091603655,P1498,37.3291,5.6012
-91.8497391711289,40.378895198783106,239.998243026013,DKC63-33RIB,37.3531,5.5976
-91.8497392231289,40.378881411783105,238.427563986646,DKC63-33RIB,37.2151,5.6184
-91.8497396301289,40.3788677107831,228.46147639644198,P1498,34.2871,6.0982
-91.8497402961289,40.3788540347831,227.561174077544,DKC63-33RIB,37.2321,5.6158
-91.8497400301289,40.3788402067831,222.337376389656,DKC63-33RIB,36.4711,5.733
-91.8497397021289,40.3788263657831,221.618554652374,P1498,38.2042,5.4729
-91.8497392921289,40.378812551783106,227.17710229363098,DKC63-33RIB,36.3581,5.7508
-91.84973928912892,40.3787987787831,225.63765727923501,DKC63-33RIB,37.3051,5.6048
-91.84973911412891,40.3787848587831,218.88667550195703,DKC63-33RIB,37.2201,5.6176
-91.84973885712891,40.3787711097831,222.319299248168,DKC63-33RIB,36.5491,5.7208
-91.8497393501289,40.3787574477831,213.752839127024,DKC63-33RIB,36.4131,5.7421
-91.8497398851289,40.378743796783105,208.02435477495098,DKC63-33RIB,35.2011,5.9398
-91.8497406151289,40.3787302077831,184.614748345656,P1498,37.2091,5.6193
-91.8497405501289,40.3787166847831,245.08639409959702,DKC63-33RIB,37.0931,5.6369
-91.8497406811289,40.3787030537831,241.152069293072,DKC63-33RIB,34.3031,6.0953
-91.8497410821289,40.3786894587831,232.785378641122,DKC63-33RIB,36.9751,5.6548
-91.84974130912892,40.378675549783104,229.489287221987,P1498,37.1911,5.622000000000001
-91.8497414201289,40.378661446783106,223.461466172904,DKC63-33RIB,37.1061,5.6349
-91.84974172912891,40.378647465783104,212.484426656636,DKC63-33RIB,37.3211,5.6024
-91.8497416961289,40.3786334897831,213.144848284114,DKC63-33RIB,37.3251,5.6018
-91.84974182912892,40.3786195437831,214.877525146713,DKC63-33RIB,37.3931,5.5916
-91.84974191812891,40.3786056697831,219.14580770402,DKC63-33RIB,37.1831,5.6232
-91.8497425331289,40.3785917157831,220.979501079202,DKC63-33RIB,34.0101,6.1478
-91.8497433061289,40.3785778287831,206.314023527222,DKC63-33RIB,37.3301,5.6011
-91.84974381912892,40.378563802783106,201.45671145423802,DKC63-33RIB,38.6812,5.4054
-91.8497442401289,40.378550007783105,206.62557498526402,DKC63-33RIB,37.2811,5.6084
-91.84974485412891,40.378536027783106,209.894790012555,DKC63-33RIB,37.2811,5.6084
-91.84974541312891,40.3785221447831,224.988241146329,P1498,37.2861,5.6077
-91.8497458301289,40.3785082137831,225.185142395049,DKC63-33RIB,37.1061,5.6349
-91.8497460151289,40.3784942997831,223.677388351925,P1498,37.9992,5.5025
-91.84974616312891,40.3784802897831,232.67835981868402,DKC63-33RIB,35.2141,5.9376
-91.8497458361289,40.3784662707831,216.643371125254,DKC63-33RIB,37.3501,5.5981
-91.8497455411289,40.3784523057831,213.519344529341,DKC63-33RIB,37.3231,5.6021
-91.8497454551289,40.378438357783104,196.831937226641,DKC63-33RIB,37.9922,5.5035
-91.84974575212891,40.3784243607831,223.197726376663,P1498,37.1301,5.6312
-91.84974564912892,40.3784103487831,226.382389823114,DKC63-33RIB,35.2001,5.94
-91.8497455761289,40.378396287783104,212.390944468583,DKC63-33RIB,37.2901,5.6071
-91.84974561912891,40.3783822507831,211.775329772843,DKC63-33RIB,37.4021,5.5903
-91.84974594812891,40.3783682347831,213.81584666610297,DKC63-33RIB,37.2881,5.6074
-91.8497462811289,40.3783541507831,209.166516551118,P1498,34.4861,6.063
-91.8497467151289,40.3783400187831,204.22992879833998,DKC63-33RIB,37.3081,5.6044
-91.8497473861289,40.3783258827831,205.330447156306,DKC63-33RIB,37.6022,5.5606
-91.84974756112891,40.3783118707831,232.374636012123,P1498,37.3791,5.5937
-91.8497472621289,40.3782976647831,233.234255026506,P1498,35.5441,5.8825
-91.8497471161289,40.3782835907831,228.63220008970902,DKC63-33RIB,37.3101,5.6041
-91.8497476051289,40.3782695307831,235.83140412064898,DKC63-33RIB,37.2621,5.6113
-91.8497480521289,40.378255537783105,227.319865612215,DKC63-33RIB,37.3561,5.5972
-91.8497483501289,40.3782415197831,222.11757619005797,DKC63-33RIB,37.9162,5.5145
-91.8497492881289,40.3782275447831,219.71373108681598,DKC63-33RIB,38.2802,5.4621
-91.84975065412891,40.37821369678311,212.624662056953,DKC63-33RIB,37.3101,5.6041
-91.84975091412892,40.378199707783104,217.15955181123903,DKC63-33RIB,37.3271,5.6015
-91.8497512931289,40.3781857477831,229.501886639291,DKC63-33RIB,38.1802,5.4764
-91.84975177312892,40.3781718547831,213.34647354227002,DKC63-33RIB,37.2611,5.6114
-91.8497521881289,40.3781578837831,220.715020716758,P1498,37.2551,5.6123
-91.8497523501289,40.3781439057831,216.148853383503,DKC63-33RIB,37.0201,5.648
-91.84975212412891,40.378130001783106,210.353375338127,DKC63-33RIB,37.3431,5.5991
-91.8497513661289,40.3781160907831,226.69085537243697,DKC63-33RIB,37.1611,5.6265
-91.84975092312891,40.3781021237831,222.17041186204702,P1498,37.4881,5.5775
-91.84975091112891,40.3780882507831,225.88385573845102,DKC63-33RIB,38.2302,5.4692
-91.84975076412891,40.3780742687831,227.545195511858,DKC63-33RIB,34.2671,6.1017
-91.84975094412891,40.3780603187831,225.909643754267,DKC63-33RIB,38.4072,5.444
-91.8497511061289,40.3780463507831,222.48204698230498,DKC63-33RIB,37.3021,5.6053
-91.8497519921289,40.378032593783104,213.618938904715,DKC63-33RIB,37.2541,5.6125
-91.8497525011289,40.3780194207831,248.437028084184,DKC63-33RIB,37.2401,5.6146
-91.8497527711289,40.3780062697831,240.441510592724,DKC63-33RIB,37.3591,5.5967
-91.8497531021289,40.37799316678311,227.779296300513,P1498,37.2591,5.6117
-91.8497533701289,40.3779800037831,242.437626135973,P1498,37.3451,5.5988
-91.8497537481289,40.377966788783105,232.604024899064,DKC63-33RIB,34.3431,6.0882
-91.8497540451289,40.3779536657831,218.895537591752,DKC63-33RIB,37.2761,5.6092
-91.8497540361289,40.377940373783105,217.693365449406,DKC63-33RIB,37.1621,5.6264
-91.84975427312891,40.3779273467831,210.247165497683,DKC63-33RIB,38.5172,5.4285
-91.8497541561289,40.377914152783106,230.889853144453,DKC63-33RIB,37.2701,5.6101
-91.84975401212891,40.3779008957831,242.185389325679,DKC63-33RIB,37.2821,5.6083
-91.84975417312891,40.3778877737831,247.20728922505901,P1498,37.2641,5.611000000000001
-91.8497539351289,40.3778746797831,252.576615000028,DKC63-33RIB,37.3061,5.6047
-91.8497541111289,40.3778614347831,246.062455967896,DKC63-33RIB,37.3531,5.5976
-91.84975449512889,40.377848233783105,240.874210796728,DKC63-33RIB,37.2861,5.6077
-91.8497548501289,40.3778351057831,247.780706504646,DKC63-33RIB,37.3061,5.6047
-91.8497557651289,40.3778218477831,234.327526591189,DKC63-33RIB,37.3541,5.5975
-91.84975620912891,40.3778085997831,245.220189583978,DKC63-33RIB,37.2871,5.6075
-91.84975680212891,40.3777952937831,248.539661623656,DKC63-33RIB,37.2581,5.6119
-91.8497567181288,40.3777820497831,233.19107562465697,DKC63-33RIB,37.3201,5.6026
-91.84975664712879,40.3777686747831,220.491402349857,DKC63-33RIB,37.2871,5.6075
-91.8497567191288,40.3777554067831,211.186062943063,DKC63-33RIB,37.3651,5.5958
-91.84975691712879,40.3777420287831,218.86960620932598,DKC63-33RIB,37.2201,5.6176
-91.84975735112879,40.377728818783105,229.34862761360802,DKC63-33RIB,37.2661,5.6107
-91.8497574291288,40.3777153887831,230.648424114119,DKC63-33RIB,37.4641,5.581
-91.84975774012881,40.3777020807831,244.810487814084,DKC63-33RIB,34.3601,6.0852
-91.8497577921288,40.377688798783105,245.352333417858,DKC63-33RIB,37.2461,5.6137
-91.8497580381288,40.3776753767831,250.479178834811,DKC63-33RIB,37.4801,5.5787
-91.8497578771288,40.3776619727831,251.788781914316,DKC63-33RIB,37.2041,5.62
-91.8497580371288,40.3776486147831,234.52631855503103,DKC63-33RIB,38.2502,5.4664
-91.8497581841288,40.3776351967831,243.404164176255,P1498,37.2611,5.6114
-91.8497583831288,40.377621822783105,231.62075309555698,P1498,37.2021,5.6203
-91.84975882612879,40.377608320783104,224.905054476382,DKC63-33RIB,37.3691,5.5952
-91.84975895612878,40.377594764783105,232.09350153690102,DKC63-33RIB,37.2221,5.6173
-91.8497592591288,40.377581059783104,221.93103536753898,DKC63-33RIB,38.2202,5.4706
-91.8497594401288,40.3775674677831,226.62773105774798,P1498,37.2071,5.6196
-91.84975983512881,40.3775537807831,220.311713536441,DKC63-33RIB,38.2362,5.4684
-91.8497598051288,40.3775400147831,209.187035422961,DKC63-33RIB,37.5632,5.5663
-91.8497596291288,40.3775262207831,234.027572383081,DKC63-33RIB,37.3251,5.6018
-91.8497597531288,40.3775123057831,241.617694942685,DKC63-33RIB,37.2531,5.6126
-91.84976003812879,40.3774981837831,237.09625081579603,DKC63-33RIB,37.2331,5.6157
-91.84976005312879,40.3774842137831,227.140547193101,DKC63-33RIB,37.2471,5.6136
-91.84976014212879,40.377470064783104,206.790354838418,DKC63-33RIB,37.7432,5.5398
-91.8497604961288,40.3774558447831,224.29185122275902,DKC63-33RIB,37.3791,5.5937
-91.8497609901288,40.3774417447831,225.588670033046,DKC63-33RIB,38.2972,5.4596
-91.84976197012881,40.377427537783106,223.90497164337398,DKC63-33RIB,35.0921,5.9583
-91.8497622431288,40.3774133857831,220.238185806801,DKC63-33RIB,37.2451,5.6139
-91.8497626391288,40.3773991257831,226.464247663841,DKC63-33RIB,37.8452,5.5249
-91.84976291612878,40.3773848047831,224.487119657146,DKC63-33RIB,37.2741,5.6095
-91.8497629041288,40.377370493783104,204.1680752368,DKC63-33RIB,35.1031,5.9564
-91.8497629681288,40.3773561427831,211.557489411484,DKC63-33RIB,37.2701,5.6101
-91.8497630291288,40.3773419227831,232.805914548223,DKC63-33RIB,37.6852,5.5483
-91.8497632891288,40.3773276527831,224.905520739239,DKC63-33RIB,38.4332,5.4403
-91.84976394012881,40.37731337678311,225.737490461862,DKC63-33RIB,35.0251,5.9697
-91.8497643231288,40.3772993347831,229.73864676658198,DKC63-33RIB,37.2661,5.6107
-91.8497642181288,40.3772851587831,236.628277538907,DKC63-33RIB,37.2191,5.6178
-91.84976406712879,40.3772711177831,247.317501089636,DKC63-33RIB,37.3261,5.6017
-91.8497645431288,40.3772569997831,223.002084989893,P1498,34.2881,6.098
-91.84976485712879,40.3772430957831,235.90773330866,DKC63-33RIB,37.3211,5.6024
-91.84976522712878,40.3772290547831,229.161423780894,DKC63-33RIB,38.2622,5.4646
-91.8497655111288,40.3772151357831,218.030585237042,DKC63-33RIB,37.7452,5.5395
-91.84976573712879,40.3772012667831,217.229811203241,DKC63-33RIB,38.3292,5.4551
-91.84976546312879,40.377187161783105,200.85585627263902,P1498,34.3081,6.0944
-91.84976462612879,40.3771731837831,201.455566470668,DKC63-33RIB,37.1741,5.6246
-91.8497648581288,40.377159153783104,201.293819408869,DKC63-33RIB,35.2071,5.9388
-91.8497654221288,40.3771453707831,210.035690675974,DKC63-33RIB,36.3521,5.7518
-91.8497654221288,40.3771315247831,232.63618255045103,DKC63-33RIB,35.2871,5.9254
-91.8497652241288,40.3771178427831,239.67675860557702,DKC63-33RIB,38.3572,5.4511
-91.84976565112879,40.3771044247831,248.557810426511,DKC63-33RIB,37.2931,5.6066
-91.84976571212879,40.3770912037831,251.24106792246602,DKC63-33RIB,37.3191,5.6027
-91.8497662581288,40.3770778137831,252.352319704188,DKC63-33RIB,38.2942,5.4601
-91.8497670291288,40.377064486783105,247.080069417267,DKC63-33RIB,37.5882,5.5626
-91.84976747212879,40.3770512027831,251.669924400617,DKC63-33RIB,38.3372,5.4539
-91.84976768612879,40.377037856783105,235.423412519904,DKC63-33RIB,38.2772,5.4625
-91.8497677241288,40.377024476783106,233.743890372798,DKC63-33RIB,37.5852,5.5631
-91.8497681051288,40.3770110287831,215.24088835593898,DKC63-33RIB,38.2152,5.4714
-91.84976849312879,40.3769977617831,241.640600921394,P1498,35.0871,5.9591
-91.8497685991288,40.3769842487831,224.71496973527303,DKC63-33RIB,38.3522,5.4518
-91.84976871612879,40.3769708657831,214.79500798276,DKC63-33RIB,38.3132,5.4574
-91.8497689861288,40.376957412783106,211.74609989588,DKC63-33RIB,37.2541,5.6125
-91.8497690051288,40.3769439727831,213.557456694585,DKC63-33RIB,38.3202,5.4564
-91.8497689541288,40.3769304557831,221.55811903131,DKC63-33RIB,35.2741,5.9275
-91.8497691641288,40.3769169397831,226.12652782740398,DKC63-33RIB,38.3382,5.4538
-91.8497695201288,40.376903351783106,214.83476661250302,DKC63-33RIB,35.6091,5.8718
-91.84976970512881,40.3768896167831,223.801705111192,DKC63-33RIB,38.3282,5.4552
-91.84976996212879,40.3768759627831,229.910289536434,DKC63-33RIB,38.4242,5.4416
-91.8497701841288,40.3768622267831,204.39528434756198,DKC63-33RIB,38.2522,5.4661
-91.8497704501288,40.3768485017831,218.662685438526,DKC63-33RIB,35.5681,5.8785
-91.84977058612878,40.3768346707831,216.543709512187,DKC63-33RIB,35.2741,5.9275
-91.8497708781288,40.3768208677831,207.87183012065898,DKC63-33RIB,38.2592,5.4651
-91.8497709001288,40.3768069967831,217.23372095808799,P1498,34.2541,6.104
-91.84977118212879,40.3767931147831,199.90081712573001,DKC63-33RIB,38.4172,5.4426
-91.84977137312879,40.376779151783104,204.37843727701699,DKC63-33RIB,37.2521,5.6128
-91.8497714921288,40.3767651117831,214.49004970689603,DKC63-33RIB,35.3121,5.9212
-91.8497719201288,40.3767510417831,198.425397004568,DKC63-33RIB,38.3052,5.4585
-91.84977210712879,40.3767370127831,203.49531909875802,DKC63-33RIB,36.7091,5.6958
-91.84977267112879,40.3767231067831,209.10971436974398,DKC63-33RIB,38.3562,5.4512
-91.84977272612879,40.3767090187831,222.33420278494899,DKC63-33RIB,35.4031,5.9059
-91.8497728801288,40.3766954847831,242.456465300502,DKC63-33RIB,38.3112,5.4576
-91.84977326112879,40.3766818997831,229.878785196652,DKC63-33RIB,37.9142,5.5148
-91.8497737641288,40.3766679077831,231.095513826984,DKC63-33RIB,38.3382,5.4538
-91.84977401212879,40.3766538827831,232.78812961816502,DKC63-33RIB,37.4201,5.5876
-91.8497741601288,40.37663989178311,231.764958371647,DKC63-33RIB,37.3861,5.5927
-91.84977437612879,40.3766258097831,226.693780632608,DKC63-33RIB,37.7062,5.5452
-91.8497746801288,40.376611842783106,220.11884792257302,DKC63-33RIB,38.2762,5.4626
-91.8497748271288,40.376597711783106,212.874131912449,DKC63-33RIB,35.7371,5.8507
-91.8497751651288,40.3765836427831,210.52822379177897,DKC63-33RIB,38.5102,5.4294
-91.84977547612878,40.3765696637831,207.33489177176799,DKC63-33RIB,36.5421,5.7219
-91.8497756051288,40.3765556607831,199.9796483003,DKC63-33RIB,37.3841,5.593
-91.84977574612878,40.3765416637831,182.04694860992,DKC63-33RIB,36.3171,5.7573
-91.84977584112879,40.376527682783,235.47381631526198,DKC63-33RIB,36.2461,5.7686
-91.84977626112878,40.376513637783,234.361788586729,DKC63-33RIB,38.4442,5.4388
-91.8497763301288,40.376499517782996,224.948237191326,DKC63-33RIB,38.2812,5.4619
-91.8497766351288,40.3764855147831,228.507238363158,DKC63-33RIB,37.7462,5.5393
-91.8497770271288,40.376471650783,233.93232429137996,DKC63-33RIB,37.3181,5.6029
-91.8497772771288,40.3764578197831,215.750833246949,DKC63-33RIB,35.8091,5.8389999999999995
-91.8497772621288,40.376444001783106,223.198659759602,P1498,34.4911,6.0621
-91.84977766012881,40.376430481783,230.021654281126,DKC63-33RIB,36.0871,5.794
-91.8497779971288,40.376417306783104,247.018637441745,DKC63-33RIB,37.0401,5.6449
-91.84977833112879,40.376403926783105,236.28256998612702,DKC63-33RIB,35.8221,5.8369
-91.8497784791288,40.3763906077831,221.396530998653,DKC63-33RIB,35.8471,5.8328
-91.8497788701288,40.3763773807831,226.194544465451,P1498,37.2631,5.6111
-91.84977918112878,40.3763641347831,214.122878879642,DKC63-33RIB,37.2241,5.617000000000001
-91.8497790521288,40.376350678783105,225.21877662564702,DKC63-33RIB,38.3332,5.4545
-91.84977933112879,40.3763374617831,225.44668047148602,DKC63-33RIB,37.4161,5.5882
-91.8497795841288,40.376324205783,221.54414359740898,DKC63-33RIB,38.1002,5.4879
-91.84977957612878,40.376310910783,235.8332179493,DKC63-33RIB,37.3731,5.5946
-91.8497792881288,40.3762974857831,286.92274889329104,DKC63-33RIB,35.1221,5.9532
-91.8497795891288,40.3762843947831,267.34742605719396,DKC63-33RIB,37.3171,5.603
-91.84977976612879,40.376271218783,289.673018705512,DKC63-33RIB,37.2681,5.6104
-91.8497798581288,40.376257927783,256.41734986571703,DKC63-33RIB,34.6621,6.0322
-91.8497800291288,40.376244777783,280.54851628968,DKC63-33RIB,0.0,0.0
-91.84978060212879,40.376231724783004,299.710392436117,DKC63-33RIB,37.1971,5.6211
-91.8497808041288,40.376218642782995,289.219442385949,DKC63-33RIB,36.9261,5.6624
-91.8497808941288,40.376205642783,274.863194126446,DKC63-33RIB,35.5621,5.8795
-91.84978098112879,40.376192560783,234.653231342748,DKC63-33RIB,33.6681,6.2103
-91.8497813651288,40.376179658783,233.799923024665,DKC63-33RIB,38.9892,5.3627
-91.84978149612878,40.376166588783,238.018165119577,DKC63-33RIB,29.0021,7.2094
-91.8497816091288,40.376153632783,237.77899727571702,DKC63-33RIB,37.4501,5.5831
-91.84978209212879,40.376140536783,220.083136826549,DKC63-33RIB,37.6312,5.5563
-91.8497828741288,40.376127519783,225.83763815287202,DKC63-33RIB,37.7282,5.542000000000001
-91.8497834181288,40.376114470783,222.241580642404,DKC63-33RIB,34.6171,6.04
-91.8498467191288,40.376128055783,135.48637097712,DKC63-33RIB,35.0281,5.9692
-91.8498466801288,40.376140489783,180.04036409788003,DKC63-33RIB,42.9822,4.8645
-91.8498474991288,40.376153430783,201.407239448134,DKC63-33RIB,37.4501,5.5831
-91.84984817712879,40.376167188783,199.931192645246,DKC63-33RIB,12.187000000000001,17.1566
-91.84984824312879,40.376181930783,207.195844735896,DKC63-33RIB,31.2641,6.6878
-91.8498480941288,40.376196547782996,182.97150096952097,DKC63-33RIB,34.8571,5.9985
-91.8498479891288,40.376211558783005,190.478393141547,DKC63-33RIB,34.4821,6.0637
-91.8498476451288,40.376226846783,201.808059306824,DKC63-33RIB,37.3321,5.6008
-91.84984713312879,40.376241871783,197.079281840177,DKC63-33RIB,35.6981,5.8571
-91.8498469301288,40.376256878783,206.51727538017502,DKC63-33RIB,37.3391,5.5997
-91.8498466141288,40.376271983783,222.774799489002,P1498,34.3991,6.0783
-91.8498462141288,40.3762870867831,227.336504207514,DKC63-33RIB,37.2791,5.6087
-91.8498460501288,40.376302238783104,230.750928922089,DKC63-33RIB,37.4191,5.5877
-91.84984569612878,40.3763172837831,224.23473961095902,DKC63-33RIB,35.1891,5.9419
-91.84984538112879,40.376332191783,215.347919057388,DKC63-33RIB,38.3372,5.4539
-91.8498449891288,40.376347127783,217.91921937816898,DKC63-33RIB,37.3201,5.6026
-91.8498450601288,40.376362063783,224.152157470964,DKC63-33RIB,37.3501,5.5981
-91.84984434612879,40.376377009783,225.93605148228298,P1498,33.4931,6.2427
-91.8498439581288,40.376391826783,211.76790003576,DKC63-33RIB,37.0001,5.651
-91.84984388112879,40.3764066147831,240.45188730450002,DKC63-33RIB,37.3001,5.6056
-91.8498439641288,40.376421548783,226.56407291624802,DKC63-33RIB,37.2461,5.6137
-91.84984376612879,40.376436410783,206.805156049432,DKC63-33RIB,37.3521,5.5978
-91.84984346712879,40.376451256783,218.5007678852,DKC63-33RIB,37.3621,5.5963
-91.8498433141288,40.376466141783,221.08332297587998,DKC63-33RIB,38.3012,5.4591
-91.84984311112879,40.376480893783004,210.470537619825,DKC63-33RIB,36.8581,5.6728
-91.84984278212879,40.376495692782996,203.721803561941,DKC63-33RIB,38.4522,5.4376
-91.84984257112879,40.376510677782996,189.60105770412102,DKC63-33RIB,37.3261,5.6017
-91.8498422851288,40.376525332783,205.17709989174801,DKC63-33RIB,36.3801,5.7473
-91.8498418151288,40.376540181783,208.068945932573,DKC63-33RIB,35.4761,5.8938
-91.84984159612878,40.376554951783,203.595981249007,DKC63-33RIB,37.1821,5.6234
-91.84984151112879,40.3765698027831,228.60957525746701,DKC63-33RIB,36.5421,5.7219
-91.8498414501288,40.376584594783104,225.042303544927,DKC63-33RIB,37.7432,5.5398
-91.84984134612878,40.376599153783005,226.925412496018,DKC63-33RIB,38.2152,5.4714
-91.84984129112878,40.376613987782996,235.84944130858398,DKC63-33RIB,38.1352,5.4828
-91.84984123712879,40.376628563783,225.006026651382,P1498,34.2461,6.1055
-91.8498410451288,40.376643300783,218.763317623752,DKC63-33RIB,38.2202,5.4706
-91.84984093412879,40.376658085783,229.70469193089198,DKC63-33RIB,37.8572,5.5231
-91.8498408741288,40.376672703783,221.963590094791,P1498,34.4151,6.0755
-91.84984073812879,40.376687410783,225.4851973545,DKC63-33RIB,38.3512,5.452000000000001
-91.8498402591288,40.3767020897831,210.948748074561,DKC63-33RIB,37.8822,5.5195
-91.84983966612879,40.376716610783,230.936243505016,DKC63-33RIB,38.4722,5.4348
-91.8498390051288,40.376731253783,231.5836433336,DKC63-33RIB,38.2782,5.4624
-91.8498386381288,40.376745871783,214.97461690594798,DKC63-33RIB,38.1742,5.4772
-91.8498385791288,40.376760699783,214.788984011119,DKC63-33RIB,37.1811,5.6235
-91.8498383451288,40.376775412783,223.586232397044,DKC63-33RIB,38.2832,5.4616
-91.8498381681288,40.376789602783,221.118811058611,DKC63-33RIB,38.3732,5.4488
-91.8498383401288,40.376803541783,235.618379158711,DKC63-33RIB,38.3882,5.4467
-91.84983841112879,40.376817348783,228.824177363549,DKC63-33RIB,38.2722,5.4632
-91.8498382051288,40.376831274783,242.33727354,DKC63-33RIB,36.9381,5.6605
-91.84983815212891,40.376845086783,237.93059610512998,P1498,34.2781,6.0998
-91.84983804812892,40.376859070783,223.912324202454,P1498,33.9861,6.1522
-91.84983785812891,40.376872917783,230.956693873609,DKC63-33RIB,37.7072,5.5451
-91.8498376151289,40.376886749783004,232.783501498129,DKC63-33RIB,38.3882,5.4467
-91.84983736912892,40.376900769783,230.70247946173802,DKC63-33RIB,37.3171,5.603
